episode,total_return
887,-280.58799999999997
888,-291.986
889,-167.15699999999998
890,-303.028
891,-167.248
892,-379.84700000000004
893,-247.09099999999998
894,-330.695
895,-239.69299999999998
896,-184.982
897,-235.93900000000002
898,-165.459
899,-247.447
900,-308.563
901,-242.28000000000003
902,-94.048
903,-213.794
904,-219.582
905,-165.533
906,-309.866
907,-264.984
908,-180.01
909,-283.117
910,-278.142
911,-210.929
912,-130.60899999999998
913,-230.636
914,-261.98499999999996
915,-204.171
916,-270.493
917,-203.963
918,-220.018
919,-301.376
920,-279.105
921,-172.014
922,-193.676
923,-249.358
924,-134.553
925,-208.042
926,-301.067
927,-264.051
928,-169.372
929,-190.49300000000002
930,-273.971
931,-78.832
932,-231.00500000000002
933,-175.72799999999998
934,-239.56300000000002
935,-175.75799999999998
936,-270.039
937,-225.7
938,-190.702
939,-211.437
940,-159.672
941,-144.67899999999997
942,-321.623
943,-241.42299999999997
944,-277.197
945,-219.083
946,-199.455
947,-184.25799999999998
948,-301.28900000000004
949,-209.572
950,-256.227
951,-255.748
952,-381.541
953,-282.224
954,-469.972
955,-516.834
956,-394.063
957,-184.801
958,-465.465
959,-325.581
960,-259.677
961,-673.249
962,-234.25399999999996
963,-175.17300000000003
964,-196.30399999999997
965,-623.4730000000001
966,-219.108
967,-356.288
968,-270.006
969,-284.024
970,-290.005
971,-381.314
972,-244.486
973,-370.22099999999995
974,-309.616
975,-415.986
976,-430.09
977,-240.154
978,-354.497
979,-481.374
980,-244.086
981,-189.174
982,-210.33499999999998
983,-381.538
984,-355.911
985,-229.45499999999998
986,-298.505
987,-350.882
988,-364.366
989,-393.913
990,-391.241
991,-379.54400000000004
992,-159.33100000000002
993,-261.087
994,-386.86899999999997
995,-256.43
996,-320.823
997,-496.239
998,-450.579
999,-420.271
1000,-184.142
